date,model,total_cost,plan_cost,up_cost,down_cost,emergency_cost,emergency_kwh,waste_kwh,end_soc
2025-04-24,Q4-2_fixed_strategy,35832.1232317026,34488.81351481643,0.0,0.0,1343.3097168861682,327.71328400000044,7464.9060077500035,6000.0
2025-04-24,Q4-3_main,41707.45246579309,30391.69966314631,2559.3553066165523,0.0,8756.397496030226,2073.143031277777,5705.173158520584,6000.0
2025-04-24,Q4-3_no_adjust,41480.46207002539,30391.69966314631,0.0,0.0,11088.76240687908,2905.8334601388888,3296.41456088889,6000.0
2025-04-25,Q2_main,18819.302108750133,18819.302108750133,0.0,0.0,0.0,0.0,29613.68039108333,6000.0
2025-04-25,Q2_baseline,31323.58838397604,31323.58838397604,0.0,0.0,0.0,0.0,0.0,
2025-04-25,Q3_main,24025.26294365378,17875.247480017108,0.0,0.0,6150.015463636671,1272.3502970277773,29964.29040556052,6000.000000000002
2025-04-25,Q3_no_adjust,17881.32195518526,17875.247480017108,0.0,0.0,6.074475168152762,3.272003861111102,28084.98317597222,6000.0
2025-04-25,Q4-2_main,14454.513393538782,14454.513393538782,0.0,0.0,0.0,0.0,29613.680391083333,6000.0
2025-04-25,Q4-2_fixed_strategy,14276.21456890683,14276.21456890683,0.0,0.0,0.0,0.0,29613.68039108333,6000.0
2025-04-25,Q4-3_main,18780.899186739858,13719.3848961362,0.0,0.0,5061.514290603658,1234.7549920277772,29927.53010459499,6000.0
2025-04-25,Q4-3_no_adjust,13724.088401686548,13719.3848961362,0.0,0.0,4.703505550347209,3.272003861111102,28084.98317597222,6000.0
2025-04-26,Q2_main,18893.332769470784,18893.332769470784,0.0,0.0,0.0,0.0,31577.058866916665,6000.0
2025-04-26,Q2_baseline,31326.64759710829,31326.64759710829,0.0,0.0,0.0,0.0,0.0,
2025-04-26,Q3_main,24368.071578716303,17658.445261529232,0.0,0.0,6709.62631718707,1407.8395729166643,31797.61675082081,6000.0
2025-04-26,Q3_no_adjust,17870.280746502813,17658.445261529232,0.0,0.0,211.83548497358157,42.43183469444409,29815.967182222215,6000.0
2025-04-26,Q4-2_main,14815.826961692326,14815.826961692326,0.0,0.0,0.0,0.0,31577.05886691667,6000.0
2025-04-26,Q4-2_fixed_strategy,14743.385796594866,14743.385796594866,0.0,0.0,0.0,0.0,31577.058866916665,6000.0
2025-04-26,Q4-3_main,19690.254539905596,13841.310246439481,0.0,0.0,5848.944293466115,1480.6147921666645,31870.39197007081,6000.0
2025-04-26,Q4-3_no_adjust,13980.168436477577,13841.310246439481,0.0,0.0,138.85819003809615,42.43183469444409,29815.967182222215,6000.0
2025-04-27,Q2_main,38284.8199769963,33320.197766998346,0.0,0.0,4964.622209997955,1192.284396249999,5215.548950166667,6000.0
2025-04-27,Q2_baseline,50035.61515094888,46912.260215762,0.0,0.0,3123.3549351868787,841.7782100000005,0.0,
2025-04-27,Q3_main,44454.72747765806,29740.318490371075,3102.9048661448314,0.0,11611.504121142154,2657.9142552222193,3871.825637055556,6000.0
2025-04-27,Q3_no_adjust,50367.39653035419,29740.318490371075,0.0,0.0,20627.07803998312,4697.8707913888875,2522.5779480833367,6000.0
2025-04-27,Q4-2_main,37867.317507348234,32876.861445344155,0.0,0.0,4990.45606200408,1192.284396249999,5215.548950166667,6000.0
2025-04-27,Q4-2_fixed_strategy,37789.25079964633,32798.79473764225,0.0,0.0,4990.45606200408,1192.284396249999,5215.548950166667,6000.0
