problem,run,min_supply_slack,max_soc_residual,max_simultaneous_charge_discharge,min_soc,max_soc,solver_feasible,passed
Q4-3,2025-11-12,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-11-13,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-13,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-11-13,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-13,0.0,0.0,0.0,1199.9999999999995,10800.0,True,True
Q2,2025-11-14,-5.684341886080802e-14,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-14,0.0,0.0,0.0,1982.1569740740742,10800.0,True,True
Q4-2,2025-11-14,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-14,0.0,0.0,0.0,1852.908286381944,10800.0,True,True
Q2,2025-11-15,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-15,0.0,0.0,0.0,1969.2896555555565,10800.0,True,True
Q4-2,2025-11-15,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-15,0.0,0.0,0.0,1969.2896555555565,10800.0,True,True
Q2,2025-11-16,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-16,0.0,0.0,0.0,1200.0000000000007,10800.0,True,True
Q4-2,2025-11-16,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-16,0.0,0.0,0.0,1200.0000000000018,10800.0,True,True
Q2,2025-11-17,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-17,0.0,0.0,0.0,1200.0000000000007,10800.0,True,True
Q4-2,2025-11-17,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-17,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-11-18,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-18,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-11-18,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-18,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-11-19,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-19,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q4-2,2025-11-19,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-19,0.0,0.0,0.0,1199.9999999999993,10800.0,True,True
Q2,2025-11-20,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-20,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-11-20,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-20,0.0,0.0,0.0,1200.000000000001,10800.0,True,True
Q2,2025-11-21,-5.684341886080802e-14,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-21,0.0,0.0,0.0,2068.0160154444466,10800.0,True,True
Q4-2,2025-11-21,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-21,0.0,0.0,0.0,2068.0160154444466,10800.0,True,True
Q2,2025-11-22,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-11-22,0.0,0.0,0.0,2178.391855555554,10800.0,True,True
Q4-2,2025-11-22,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-22,0.0,0.0,0.0,2044.8741168333302,10800.0,True,True
Q2,2025-11-23,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-23,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-11-23,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-23,0.0,0.0,0.0,1199.9999999999995,10800.0,True,True
Q2,2025-11-24,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-11-24,0.0,0.0,0.0,1199.9999999999993,10800.0,True,True
Q4-2,2025-11-24,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-24,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-11-25,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-25,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-11-25,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-25,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-11-26,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-26,0.0,0.0,0.0,1199.999999999999,10800.0,True,True
Q4-2,2025-11-26,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-26,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-11-27,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-27,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-11-27,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-27,0.0,0.0,0.0,1200.000000000001,10800.0,True,True
Q2,2025-11-28,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-28,0.0,0.0,0.0,1819.2487925925911,10800.0,True,True
Q4-2,2025-11-28,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-28,0.0,0.0,0.0,1700.5494791180558,10800.0,True,True
Q2,2025-11-29,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-29,0.0,0.0,0.0,2069.5071185185216,10800.0,True,True
Q4-2,2025-11-29,-5.684341886080802e-14,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-29,0.0,0.0,0.0,1939.2729567361118,10800.0,True,True
Q2,2025-11-30,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-30,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-11-30,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-30,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-12-01,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-12-01,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-12-01,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-01,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-12-02,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-02,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-12-02,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-02,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-12-03,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-12-03,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-12-03,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-03,0.0,0.0,0.0,1200.000000000001,10800.0,True,True
Q2,2025-12-04,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-12-04,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-12-04,-5.684341886080802e-14,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-04,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-12-05,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-05,0.0,0.0,0.0,1825.8623148148115,10800.0,True,True
Q4-2,2025-12-05,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-05,0.0,0.0,0.0,1660.0160223915154,10800.0,True,True
Q2,2025-12-06,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-12-06,0.0,0.0,0.0,1807.181328024111,10800.0,True,True
Q4-2,2025-12-06,-5.684341886080802e-14,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-06,0.0,0.0,0.0,1457.5865978395086,10800.0,True,True
Q2,2025-12-07,-1.1368683772161603e-13,0.0,0.0,1200.0,10800.0,True,True
Q3,2025-12-07,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-12-07,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-07,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-12-08,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-08,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-12-08,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-08,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-12-09,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-09,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q4-2,2025-12-09,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-09,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q2,2025-12-10,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-10,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q4-2,2025-12-10,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-10,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q2,2025-12-11,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-11,0.0,0.0,0.0,1199.9999999999995,10800.0,True,True
Q4-2,2025-12-11,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-11,0.0,0.0,0.0,1199.9999999999995,10800.0,True,True
Q2,2025-12-12,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-12,0.0,0.0,0.0,1727.749050887351,10800.0,True,True
Q4-2,2025-12-12,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-12,0.0,0.0,0.0,1424.2091499151263,10800.0,True,True
Q2,2025-12-13,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-13,0.0,0.0,0.0,2207.6492814814806,10800.0,True,True
Q4-2,2025-12-13,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-13,0.0,0.0,0.0,2207.6492814814824,10800.0,True,True
Q2,2025-12-14,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-14,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-12-14,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-14,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-12-15,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-15,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-12-15,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-15,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-12-16,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-16,0.0,0.0,0.0,1200.000000000001,10800.0,True,True
Q4-2,2025-12-16,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-16,0.0,0.0,0.0,1200.0000000000005,10800.000000000002,True,True
Q2,2025-12-17,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-17,0.0,0.0,0.0,1199.9999999999993,10800.0,True,True
Q4-2,2025-12-17,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-17,0.0,0.0,0.0,1200.0000000000007,10800.0,True,True
Q2,2025-12-18,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-18,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-12-18,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-18,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-12-19,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-19,0.0,0.0,0.0,1998.6693074074085,10800.0,True,True
Q4-2,2025-12-19,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-19,0.0,0.0,0.0,1939.745647407409,10800.0,True,True
Q2,2025-12-20,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-20,0.0,0.0,0.0,2088.127481836422,10800.0,True,True
Q4-2,2025-12-20,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-20,0.0,0.0,0.0,1943.9888507222222,10800.0,True,True
Q2,2025-12-21,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-21,0.0,0.0,0.0,1200.000000000002,10800.0,True,True
Q4-2,2025-12-21,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-21,0.0,0.0,0.0,1200.000000000002,10800.0,True,True
Q2,2025-12-22,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-22,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-12-22,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-22,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-12-23,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-23,0.0,0.0,0.0,1200.000000000001,10800.0,True,True
Q4-2,2025-12-23,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-23,0.0,0.0,0.0,1200.000000000001,10800.000000000002,True,True
Q2,2025-12-24,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-24,0.0,0.0,0.0,1199.9999999999993,10800.0,True,True
Q4-2,2025-12-24,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-24,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-12-25,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-12-25,0.0,0.0,0.0,1200.000000000001,10800.0,True,True
Q4-2,2025-12-25,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-25,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-12-26,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-26,0.0,0.0,0.0,1215.773916656791,10800.0,True,True
Q4-2,2025-12-26,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-26,0.0,0.0,0.0,1943.7506929953693,10800.0,True,True
Q2,2025-12-27,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-12-27,0.0,0.0,0.0,1485.2184907407423,10800.0,True,True
Q4-2,2025-12-27,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-27,0.0,0.0,0.0,1623.2412711874993,10800.0,True,True
Q2,2025-12-28,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-28,0.0,0.0,0.0,1199.9999999999998,10800.0,True,True
Q4-2,2025-12-28,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-28,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-12-29,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-12-29,0.0,0.0,0.0,1199.9999999999998,10800.0,True,True
Q4-2,2025-12-29,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-29,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-12-30,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-30,0.0,0.0,0.0,1199.9999999999998,10800.0,True,True
Q4-2,2025-12-30,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-30,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-12-31,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-12-31,0.0,0.0,0.0,1206.004877777779,10800.0,True,True
Q4-2,2025-12-31,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-12-31,0.0,0.0,0.0,1206.004877777779,10800.0,True,True
