problem,run,iterations,runtime_s,solver_objective
Q4-2,2025-11-27,363,0.00213066699999942,57558.453340874315
Q4-3,2025-11-27@00,370,0.002114167000000222,59322.58224414845
Q4-3,2025-11-27@06,371,0.0026415419999992196,3531.3949732731453
Q4-3,2025-11-27@12,253,0.0017778750000001509,927.2229634204468
Q4-3,2025-11-27@18,134,0.0007560419999990131,40.83429296033987
Q2,2025-11-28,374,0.00198029199999894,31179.982907545906
Q3,2025-11-28@00,375,0.0019008750000004682,32464.55440641414
Q3,2025-11-28@06,282,0.0022020420000004037,0.002940341669377676
Q3,2025-11-28@12,186,0.0013196669999988586,0.0017010704402922847
Q3,2025-11-28@18,82,0.0006501249999999459,0.0011305799402674896
Q4-2,2025-11-28,379,0.002105499999998983,27417.328908960353
Q4-3,2025-11-28@00,381,0.0020544590000000085,28685.20135556461
Q4-3,2025-11-28@06,284,0.0024189589999998873,0.002943235615251133
Q4-3,2025-11-28@12,184,0.0013773750000005691,0.0017010704402922847
Q4-3,2025-11-28@18,83,0.0006254580000000232,0.0011009115627716047
Q2,2025-11-29,369,0.0019202090000014493,31002.233565409773
Q3,2025-11-29@00,380,0.0019951669999986876,38995.98942139335
Q3,2025-11-29@06,268,0.0021000410000002745,0.0025492777089745192
Q3,2025-11-29@12,190,0.001250917000000129,0.0019497374266680373
Q3,2025-11-29@18,84,0.0005847920000014994,0.0010875502939423868
Q4-2,2025-11-29,376,0.0020083750000008393,27199.942017725094
Q4-3,2025-11-29@00,385,0.0022918750000009425,34587.89273200654
Q4-3,2025-11-29@06,275,0.002347166999999928,0.0025540592760151916
Q4-3,2025-11-29@12,189,0.0013502499999997752,0.0019523791764142649
Q4-3,2025-11-29@18,79,0.0005963329999989497,0.0010613873349459878
Q2,2025-11-30,366,0.002083667000000844,54242.66797155247
Q3,2025-11-30@00,374,0.0020747920000001585,57083.49234862883
Q3,2025-11-30@06,364,0.002596250000001632,4406.896926556842
Q3,2025-11-30@12,250,0.0015549589999999114,2456.6372768697
Q3,2025-11-30@18,135,0.0006983749999989186,153.3161989948596
Q4-2,2025-11-30,366,0.0021742919999994115,58469.666233665965
Q4-3,2025-11-30@00,372,0.0020343330000009985,61714.495193687246
Q4-3,2025-11-30@06,367,0.002677625000000461,4878.098062801022
Q4-3,2025-11-30@12,264,0.0015925420000009183,2868.7361841363613
Q4-3,2025-11-30@18,136,0.0007221660000009678,161.69147567191314
Q2,2025-12-01,364,0.002047208999998773,54554.64642383513
Q3,2025-12-01@00,352,0.00200008300000043,60172.32736251465
Q3,2025-12-01@06,366,0.0026496250000001,8419.521868816255
Q3,2025-12-01@12,254,0.0014891249999990919,6962.45633677489
Q3,2025-12-01@18,134,0.0006838330000000781,3688.9703897737973
Q4-2,2025-12-01,366,0.0019530830000000776,58946.94161146746
Q4-3,2025-12-01@00,359,0.001977040999999957,65252.915931133575
Q4-3,2025-12-01@06,379,0.002519708999999537,9486.274831833847
Q4-3,2025-12-01@12,263,0.0014596250000007416,7887.764749274966
Q4-3,2025-12-01@18,131,0.0006717920000003375,4124.499851008323
Q2,2025-12-02,357,0.0019662500000006133,54991.64142020908
Q3,2025-12-02@00,359,0.002152583000000874,62302.45787814865
Q3,2025-12-02@06,345,0.002582832999999951,7787.225529070754
Q3,2025-12-02@12,243,0.001411250000000308,6386.076705813347
Q3,2025-12-02@18,134,0.0006923329999999339,3266.305053422976
Q4-2,2025-12-02,360,0.0020134170000005724,59411.860571610756
Q4-3,2025-12-02@00,364,0.002006666999999851,67806.48506478751
Q4-3,2025-12-02@06,362,0.0024412500000003945,8756.501947357192
Q4-3,2025-12-02@12,254,0.001509625000000625,7114.748463141625
Q4-3,2025-12-02@18,134,0.0006972499999999826,3640.1599810192615
Q2,2025-12-03,353,0.002056916000000797,56183.64006525803
Q3,2025-12-03@00,359,0.0019692500000001445,56039.70847859793
Q3,2025-12-03@06,365,0.0024750420000003714,14167.337642182483
Q3,2025-12-03@12,251,0.0014562080000004585,11500.799946565327
Q3,2025-12-03@18,134,0.0006910419999996975,3177.6636666536638
Q4-2,2025-12-03,355,0.0020352910000003277,61413.396778029404
Q4-3,2025-12-03@00,358,0.002036374999999424,61252.69340949134
Q4-3,2025-12-03@06,376,0.0026678329999985095,16864.913078865116
Q4-3,2025-12-03@12,261,0.0017042079999995963,14340.352836628752
Q4-3,2025-12-03@18,141,0.0007246250000001453,3495.6841579790494
Q2,2025-12-04,358,0.0019738329999992033,57145.33299229327
Q3,2025-12-04@00,347,0.00196445799999978,62209.24575083239
Q3,2025-12-04@06,332,0.0023211669999998463,7499.260858897381
Q3,2025-12-04@12,226,0.001402041000000409,5088.692813592694
Q3,2025-12-04@18,135,0.0006777500000012537,3095.8498864022745
Q4-2,2025-12-04,362,0.0019633749999989902,62826.92799347245
Q4-3,2025-12-04@00,349,0.0019682499999991165,68764.25356412986
Q4-3,2025-12-04@06,342,0.002471833000001311,8038.804246550513
Q4-3,2025-12-04@12,236,0.0014512500000005701,5550.6192056620475
Q4-3,2025-12-04@18,134,0.0007094169999994904,3232.26812416775
Q2,2025-12-05,382,0.002016333000000259,34987.04613086843
Q3,2025-12-05@00,383,0.002038834000000378,38234.64729782067
Q3,2025-12-05@06,295,0.0022884169999990434,6.152418563997346
Q3,2025-12-05@12,187,0.0013266660000006425,0.0019018036925974777
Q3,2025-12-05@18,85,0.0005936670000004085,0.0011923872407983542
Q4-2,2025-12-05,373,0.0020427090000012527,31811.172417323978
Q4-3,2025-12-05@00,387,0.0022671250000012577,35035.981606007466
Q4-3,2025-12-05@06,295,0.002307874999999626,0.0035645708448099438
Q4-3,2025-12-05@12,187,0.0013382090000000346,0.0019492926783011642
Q4-3,2025-12-05@18,85,0.0005795000000006212,0.0011540242807692907
Q2,2025-12-06,383,0.002034166999999698,35337.73736265832
Q3,2025-12-06@00,374,0.0020607909999998952,40091.79236079508
Q3,2025-12-06@06,284,0.0022990420000006395,0.00339623618836159
Q3,2025-12-06@12,188,0.0013656669999999593,0.0020651225499319914
Q3,2025-12-06@18,84,0.0006495829999995095,0.0011679195683127574
Q4-2,2025-12-06,378,0.0021002079999998813,32246.64889734144
Q4-3,2025-12-06@00,377,0.0021102919999993475,36914.33778281899
Q4-3,2025-12-06@06,294,0.0023479580000014266,0.0034068457248940657
Q4-3,2025-12-06@12,186,0.0013202910000007506,0.002120882696008265
Q4-3,2025-12-06@18,83,0.0006330419999986958,0.0011679195683127572
Q2,2025-12-07,353,0.001993291999999869,59109.76349707871
Q3,2025-12-07@00,340,0.0019392909999993435,64990.21324564285
Q3,2025-12-07@06,313,0.002517583999999573,3879.5598943734367
Q3,2025-12-07@12,238,0.0014786660000005725,4556.617903457876
Q3,2025-12-07@18,136,0.0007226249999998657,2343.508803591212
Q4-2,2025-12-07,353,0.0018655419999991096,65463.628414414525
Q4-3,2025-12-07@00,347,0.0018752089999996002,72535.32539678173
Q4-3,2025-12-07@06,316,0.0022935000000003924,4230.467785945622
Q4-3,2025-12-07@12,238,0.0014142079999999169,5024.560196269133
Q4-3,2025-12-07@18,133,0.0006948750000006498,2453.1197484026434
Q2,2025-12-08,344,0.0019056660000007497,59385.08726991568
Q3,2025-12-08@00,352,0.002061124999999109,65251.53897783826
Q3,2025-12-08@06,369,0.0026836669999994456,6226.419997394649
Q3,2025-12-08@12,246,0.0015252080000003332,4018.4476282714736
Q3,2025-12-08@18,134,0.0007012080000006193,1912.118408621987
Q4-2,2025-12-08,346,0.0020037909999999215,66492.57479694791
Q4-3,2025-12-08@00,353,0.0020028750000005147,73568.74903279322
Q4-3,2025-12-08@06,382,0.002659250000000668,7263.507608221319
Q4-3,2025-12-08@12,258,0.0015636249999992913,4497.673766484624
Q4-3,2025-12-08@18,134,0.0006961659999991099,2022.823981467111
Q2,2025-12-09,354,0.00202887499999882,60143.305925968394
Q3,2025-12-09@00,348,0.002007750000000641,64729.154921914414
Q3,2025-12-09@06,324,0.0023220000000012675,3385.122222892936
Q3,2025-12-09@12,245,0.001472957999999025,4054.1212622927155
Q3,2025-12-09@18,137,0.0006786670000007433,1783.7468309528315
Q4-2,2025-12-09,345,0.001876000000001099,67441.89406810324
Q4-3,2025-12-09@00,342,0.001881374999999963,73045.86524084621
Q4-3,2025-12-09@06,322,0.002301791000000719,3695.3298059543595
Q4-3,2025-12-09@12,255,0.0016523750000008164,4402.251488237084
Q4-3,2025-12-09@18,135,0.0007035000000001901,1874.5879752826943
Q2,2025-12-10,353,0.0020834579999995384,60516.47338115219
Q3,2025-12-10@00,341,0.0019244170000014549,62145.403250606956
Q3,2025-12-10@06,361,0.0026070420000010586,8973.928870821945
Q3,2025-12-10@12,257,0.001481542000000502,3963.222633438461
Q3,2025-12-10@18,134,0.0006632910000003989,1817.9838871552097
Q4-2,2025-12-10,350,0.0018760410000009387,68124.9959999267
Q4-3,2025-12-10@00,344,0.0018460840000003031,70077.05070364418
Q4-3,2025-12-10@06,363,0.00267029200000124,10730.248765042383
Q4-3,2025-12-10@12,258,0.001580624999999003,4534.498869373688
Q4-3,2025-12-10@18,137,0.0006998750000004605,1915.9780012525537
Q2,2025-12-11,349,0.001911500000000288,60502.786421402176
Q3,2025-12-11@00,345,0.0018906659999995412,64478.827185416616
Q3,2025-12-11@06,336,0.0022785830000007223,3214.571583858382
Q3,2025-12-11@12,228,0.0014732080000001702,3240.590604316565
Q3,2025-12-11@18,135,0.0006882499999996128,1772.0942746449923
Q4-2,2025-12-11,348,0.0020071250000004426,67977.04251514013
Q4-3,2025-12-11@00,350,0.002029124999999965,72860.69112792738
Q4-3,2025-12-11@06,342,0.0023594580000008136,2956.2175729172636
Q4-3,2025-12-11@12,228,0.0013990409999991016,3631.1114648898683
Q4-3,2025-12-11@18,137,0.0007110830000005564,1838.9804761305256
Q2,2025-12-12,375,0.0020136669999999413,36934.72169983663
Q3,2025-12-12@00,376,0.002112625000000534,39994.18580466148
Q3,2025-12-12@06,306,0.002294666999999251,194.0374437422782
Q3,2025-12-12@12,185,0.0012757499999995758,0.0019981260854181745
Q3,2025-12-12@18,84,0.000698416999998841,0.0012020661961810696
Q4-2,2025-12-12,368,0.0020656660000000215,34128.35125843394
Q4-3,2025-12-12@00,373,0.0021083340000007667,37202.47436514564
Q4-3,2025-12-12@06,311,0.0023474580000009126,176.47417731120143
Q4-3,2025-12-12@12,189,0.0013544589999998635,0.0019713317280575277
Q4-3,2025-12-12@18,83,0.0005918749999995754,0.0011634810482114195
Q2,2025-12-13,380,0.0021039579999992952,38034.13128878004
Q3,2025-12-13@00,372,0.002111959000000496,41093.93699606687
Q3,2025-12-13@06,301,0.0025230409999998926,2173.5100273491053
Q3,2025-12-13@12,193,0.0012686659999996408,0.0019686210702472033
Q3,2025-12-13@18,86,0.0005899579999990578,0.0011354270780576125
Q4-2,2025-12-13,381,0.0020734170000000773,35600.67844983104
Q4-3,2025-12-13@00,371,0.0019871250000011997,38700.38743683864
Q4-3,2025-12-13@06,305,0.0022975000000009516,2147.977621689426
Q4-3,2025-12-13@12,190,0.0012896659999999116,0.0019669746746183454
Q4-3,2025-12-13@18,84,0.0006192079999998157,0.0011354270780576123
Q2,2025-12-14,357,0.002019082999998645,61919.93297434358
Q3,2025-12-14@00,350,0.002037124999999307,61517.26167886119
Q3,2025-12-14@06,364,0.002499917000001517,7897.956529821642
Q3,2025-12-14@12,250,0.001465707999999566,6428.69474668604
Q3,2025-12-14@18,135,0.000727499999999992,1805.1325709433047
Q4-2,2025-12-14,355,0.002029791000000003,69724.07286752961
Q4-3,2025-12-14@00,351,0.001971250000000424,69210.4964506137
Q4-3,2025-12-14@06,370,0.002662082999998816,9644.761185224148
Q4-3,2025-12-14@12,252,0.0014069589999987642,7687.858171976063
Q4-3,2025-12-14@18,135,0.0006591250000003157,1911.2462295822127
Q2,2025-12-15,345,0.00209020800000026,62605.94633954127
Q3,2025-12-15@00,344,0.0018876670000000928,62397.78043551796
Q3,2025-12-15@06,368,0.002485499999998808,8829.123321955893
Q3,2025-12-15@12,246,0.0014868749999994435,4076.3354031126587
Q3,2025-12-15@18,134,0.0006977079999987978,997.271623002585
Q4-2,2025-12-15,349,0.001899958999999285,71390.37450660199
Q4-3,2025-12-15@00,340,0.001877166000001651,71134.79725029675
Q4-3,2025-12-15@06,370,0.0024056249999997448,10953.1469102181
Q4-3,2025-12-15@12,252,0.0016224579999999378,4951.807940992452
Q4-3,2025-12-15@18,134,0.000696250000000731,1054.7298405985414
Q2,2025-12-16,348,0.0019636250000001354,63555.730309570434
Q3,2025-12-16@00,347,0.0019495420000001928,66632.45383605278
Q3,2025-12-16@06,356,0.002467333000000238,2240.2253272792354
Q3,2025-12-16@12,239,0.0015041250000003004,2310.3868866279417
Q3,2025-12-16@18,134,0.000717625000000055,1028.8211964020857
Q4-2,2025-12-16,342,0.001995582999999357,72494.36004465011
Q4-3,2025-12-16@00,339,0.001909375000000324,76352.04275761703
Q4-3,2025-12-16@06,353,0.0026189579999993384,2531.653287921728
Q4-3,2025-12-16@12,240,0.001443500000000597,2622.928550832305
Q4-3,2025-12-16@18,137,0.0006862089999994936,1083.5209472180202
Q2,2025-12-17,344,0.0019125839999993843,63588.85310039825
Q3,2025-12-17@00,351,0.0018996250000000714,66735.32033922739
Q3,2025-12-17@06,321,0.0025097919999996776,1247.063723076899
Q3,2025-12-17@12,242,0.001495667000000367,2202.6132104085755
Q3,2025-12-17@18,136,0.000721874999999983,1073.3648334165807
Q4-2,2025-12-17,347,0.0020492500000006686,73148.15094553187
Q4-3,2025-12-17@00,349,0.0019747920000003916,77191.01529423536
Q4-3,2025-12-17@06,327,0.002407291999999117,1333.9068501903819
Q4-3,2025-12-17@12,244,0.001481083000001604,2490.46872424051
Q4-3,2025-12-17@18,136,0.0007283329999996369,1129.2607465478125
Q2,2025-12-18,348,0.0019833329999983107,63086.98395511281
Q3,2025-12-18@00,352,0.0019560409999996864,63739.74223805477
Q3,2025-12-18@06,368,0.0026232910000008047,6697.8837326303
Q3,2025-12-18@12,250,0.0014970830000002877,3947.2932912894953
Q3,2025-12-18@18,136,0.0008452499999993535,1152.9503412459308
Q4-2,2025-12-18,343,0.0020079580000000874,71944.0135137032
Q4-3,2025-12-18@00,348,0.0018522079999989671,72722.96009943706
Q4-3,2025-12-18@06,364,0.0024672910000003156,8274.626593999123
Q4-3,2025-12-18@12,249,0.0014521670000000597,4705.40196050442
Q4-3,2025-12-18@18,135,0.0006951659999998583,1201.3679949550203
Q2,2025-12-19,370,0.0019922080000007725,39628.07143213021
Q3,2025-12-19@00,381,0.0019920409999993893,39918.599026424585
Q3,2025-12-19@06,302,0.0024171670000008305,0.003484628707535442
Q3,2025-12-19@12,186,0.0013789590000001795,0.0018675812627988676
Q3,2025-12-19@18,84,0.000588541999999137,0.0011319588881769547
Q4-2,2025-12-19,376,0.002073375000000155,37448.05971342449
Q4-3,2025-12-19@00,380,0.0020658329999996283,37737.663192151405
Q4-3,2025-12-19@06,307,0.0023969160000003598,0.0034032428688660315
Q4-3,2025-12-19@12,190,0.0013641250000002714,0.0018686033855627568
Q4-3,2025-12-19@18,84,0.0006079169999999579,0.0011385059615102882
Q2,2025-12-20,379,0.0021325000000000927,40880.22493788434
Q3,2025-12-20@00,385,0.002262833999999714,42101.06781347883
Q3,2025-12-20@06,282,0.0022564169999998995,0.003241368001593602
Q3,2025-12-20@12,190,0.0013590419999989223,0.0020526838930096354
Q3,2025-12-20@18,84,0.0005930830000000498,0.0011035797131069953
Q4-2,2025-12-20,376,0.002082749999999578,39301.542271536244
Q4-3,2025-12-20@00,384,0.0020667500000008943,40529.92288224941
Q4-3,2025-12-20@06,286,0.002092541999999753,0.0031478491075826805
Q4-3,2025-12-20@12,191,0.001279084000000097,0.002055948896634635
Q4-3,2025-12-20@18,81,0.0005727499999998997,0.0011097597843711417
Q2,2025-12-21,347,0.0021134170000003394,64584.771218698224
Q3,2025-12-21@00,350,0.0019317090000008363,65612.8088892447
Q3,2025-12-21@06,346,0.002478917000001246,2279.978944807245
Q3,2025-12-21@12,250,0.0014389589999996844,3572.5110682832637
Q3,2025-12-21@18,134,0.0006756249999995134,985.3556271937396
Q4-2,2025-12-21,346,0.0018732080000010143,74282.64441936808
Q4-3,2025-12-21@00,349,0.0019059170000002013,75647.80926823796
Q4-3,2025-12-21@06,348,0.0024117499999984915,2588.555016589235
Q4-3,2025-12-21@12,252,0.0015613339999998033,4219.396492376643
Q4-3,2025-12-21@18,137,0.0007556669999999599,1038.35981141642
Q2,2025-12-22,336,0.0018779999999996022,65338.649356599126
Q3,2025-12-22@00,338,0.001816250000000963,65557.59541443564
Q3,2025-12-22@06,365,0.0025737499999998192,2860.7705383696907
Q3,2025-12-22@12,249,0.0015192920000011156,1885.9173296496383
Q3,2025-12-22@18,137,0.0007164999999993427,334.6124602538096
Q4-2,2025-12-22,342,0.0019468749999997925,75861.74683788697
Q4-3,2025-12-22@00,338,0.0019082499999996116,76078.16573707586
Q4-3,2025-12-22@06,362,0.0026545420000001485,3607.899864465116
Q4-3,2025-12-22@12,249,0.001474375000000805,2348.63099392539
Q4-3,2025-12-22@18,137,0.0006999169999986066,348.4035851386658
Q2,2025-12-23,335,0.0018815829999994094,65812.95044022011
Q3,2025-12-23@00,348,0.001832792000000083,67107.17232597589
Q3,2025-12-23@06,324,0.002327417000000054,717.8225720093918
Q3,2025-12-23@12,240,0.0014656249999998039,92.4776033338811
Q3,2025-12-23@18,135,0.0006906659999987852,160.93558264174695
Q4-2,2025-12-23,332,0.0018868339999986716,76371.63345418018
Q4-3,2025-12-23@00,343,0.0021374170000001413,78133.38290073529
Q4-3,2025-12-23@06,329,0.0024585419999993974,735.1526046171726
Q4-3,2025-12-23@12,236,0.0014617080000007832,73.83351953959829
Q4-3,2025-12-23@18,138,0.0007229589999990793,167.228406907306
Q2,2025-12-24,346,0.0019353750000004055,65263.67192169767
Q3,2025-12-24@00,340,0.001913625000000252,66378.9434702961
Q3,2025-12-24@06,297,0.0024185830000007513,316.52762050142684
Q3,2025-12-24@12,230,0.0014881669999997627,265.43329030005003
Q3,2025-12-24@18,132,0.0007904169999992661,163.7208861298387
Q4-2,2025-12-24,337,0.0020472080000004667,76054.01484165678
Q4-3,2025-12-24@00,336,0.0019150830000000951,77392.24031628043
Q4-3,2025-12-24@06,303,0.0023868750000008987,444.8450994673068
Q4-3,2025-12-24@12,231,0.001469124999999849,306.29191898077346
Q4-3,2025-12-24@18,136,0.0007051670000013388,168.51357665107835
Q2,2025-12-25,345,0.0019487080000004653,64875.38428356391
Q3,2025-12-25@00,344,0.0019237500000013341,63502.064114621404
Q3,2025-12-25@06,379,0.002962000000000131,1557.6332354692486
Q3,2025-12-25@12,251,0.001598915999998951,3071.8249940505953
Q3,2025-12-25@18,135,0.0006988749999994326,278.15167467860863
Q4-2,2025-12-25,338,0.001836458999999735,74704.02026281784
Q4-3,2025-12-25@00,337,0.0017892499999998535,72945.16830101011
Q4-3,2025-12-25@06,372,0.002523291000001038,1992.23772605426
Q4-3,2025-12-25@12,252,0.0015380000000000393,3902.0683367091797
Q4-3,2025-12-25@18,137,0.0007229589999990793,287.49751564718423
Q2,2025-12-26,368,0.0020465000000005062,41581.20916952294
Q3,2025-12-26@00,378,0.002174166999999727,41194.69387275635
Q3,2025-12-26@06,287,0.0023640000000000327,0.0032846377612425898
Q3,2025-12-26@12,195,0.0014011669999991483,0.0020245635263864375
Q3,2025-12-26@18,84,0.0005934999999990254,0.0011061087747366249
Q4-2,2025-12-26,367,0.002027500000000515,40099.94116422974
Q4-3,2025-12-26@00,380,0.0020527499999989374,39667.30632595999
Q4-3,2025-12-26@06,288,0.002322082999999253,0.0032104026141198186
Q4-3,2025-12-26@12,194,0.0013247500000002077,0.002029143479823938
Q4-3,2025-12-26@18,84,0.0005757909999992705,0.0011140620611116254
Q2,2025-12-27,379,0.0021761670000000066,42154.20242347472
Q3,2025-12-27@00,384,0.002168292000000349,42428.491760870806
Q3,2025-12-27@06,282,0.002270582999999604,0.003294688011590911
Q3,2025-12-27@12,195,0.0013276250000000545,0.0020612460049111276
Q3,2025-12-27@18,81,0.0005855829999994455,0.0011413359174444445
Q4-2,2025-12-27,376,0.0020695000000010566,40966.78487020066
Q4-3,2025-12-27@00,381,0.0020553749999994153,41235.84007864968
Q4-3,2025-12-27@06,286,0.002266708999998812,0.0032150983917145384
Q4-3,2025-12-27@12,193,0.0014788330000001793,0.002066608172119461
Q4-3,2025-12-27@18,81,0.0005931249999999721,0.0011509304650902778
Q2,2025-12-28,345,0.0019674999999992338,65919.54821539641
Q3,2025-12-28@00,343,0.001902249999998773,65719.12976292254
Q3,2025-12-28@06,344,0.0024195840000000857,1411.7474174476572
Q3,2025-12-28@12,237,0.0015084579999999903,431.70526998617424
Q3,2025-12-28@18,134,0.0006845000000001988,77.17092092237155
Q4-2,2025-12-28,342,0.0018156669999989106,76779.86062745831
Q4-3,2025-12-28@00,343,0.001792874999999583,76452.63619098632
Q4-3,2025-12-28@06,336,0.0023394579999997944,1669.849136949079
